COUNTRY,COUNTRY_CODE,GHE_CAUSE_TITLE,YEAR,DEATHS_100K
Saudi Arabia,SAU,Acute hepatitis A,2015,0.024927504
Saudi Arabia,SAU,Acute hepatitis A,2019,0.025708728
Saudi Arabia,SAU,Acute hepatitis B,2000,0.218695886
Saudi Arabia,SAU,Acute hepatitis B,2005,0.169730698
Saudi Arabia,SAU,Acute hepatitis B,2010,0.153816298
Saudi Arabia,SAU,Acute hepatitis B,2015,0.168311726
Saudi Arabia,SAU,Acute hepatitis B,2019,0.165931771
Saudi Arabia,SAU,Acute hepatitis C,2000,0.040318019
Saudi Arabia,SAU,Acute hepatitis C,2005,0.023980182
Saudi Arabia,SAU,Acute hepatitis C,2010,0.021498721
Saudi Arabia,SAU,Acute hepatitis C,2015,0.020303802
Saudi Arabia,SAU,Acute hepatitis C,2019,0.017045103
Saudi Arabia,SAU,Acute hepatitis E,2000,0.015092292
Saudi Arabia,SAU,Acute hepatitis E,2005,0.013672725
Saudi Arabia,SAU,Acute hepatitis E,2010,0.006734847
Saudi Arabia,SAU,Acute hepatitis E,2015,0.007834767
Saudi Arabia,SAU,Acute hepatitis E,2019,0.007637051
Saudi Arabia,SAU,African trypanosomiasis,2000,0
Saudi Arabia,SAU,African trypanosomiasis,2005,0
Saudi Arabia,SAU,African trypanosomiasis,2010,0
Saudi Arabia,SAU,African trypanosomiasis,2015,0
Saudi Arabia,SAU,African trypanosomiasis,2019,0
Saudi Arabia,SAU,Alcohol use disorders,2000,0.295169518
Saudi Arabia,SAU,Alcohol use disorders,2005,0.318720538
Saudi Arabia,SAU,Alcohol use disorders,2010,0.350554361
Saudi Arabia,SAU,Alcohol use disorders,2015,0.368825742
Saudi Arabia,SAU,Alcohol use disorders,2019,0.383729976
Saudi Arabia,SAU,Alzheimer disease and other dementias,2000,5.664884325
Saudi Arabia,SAU,Alzheimer disease and other dementias,2005,6.069524292
Saudi Arabia,SAU,Alzheimer disease and other dementias,2010,6.443823383
Saudi Arabia,SAU,Alzheimer disease and other dementias,2015,6.590749641
Saudi Arabia,SAU,Alzheimer disease and other dementias,2019,7.130882221
Saudi Arabia,SAU,Anxiety disorders,2000,0
Saudi Arabia,SAU,Anxiety disorders,2005,0
Saudi Arabia,SAU,Anxiety disorders,2010,0
Saudi Arabia,SAU,Anxiety disorders,2015,0
Saudi Arabia,SAU,Anxiety disorders,2019,0
Saudi Arabia,SAU,Appendicitis,2000,0.118900408
Saudi Arabia,SAU,Appendicitis,2005,0.126904824
Saudi Arabia,SAU,Appendicitis,2010,0.124251127
Saudi Arabia,SAU,Appendicitis,2015,0.102957329
Saudi Arabia,SAU,Appendicitis,2019,0.098203439
Saudi Arabia,SAU,Ascariasis,2000,0.017204155
Saudi Arabia,SAU,Ascariasis,2005,0.008843654
Saudi Arabia,SAU,Ascariasis,2010,0.000996194
Saudi Arabia,SAU,Ascariasis,2015,0.000324034
Saudi Arabia,SAU,Ascariasis,2019,0.000346671
Saudi Arabia,SAU,Asthma,2000,4.760052159
Saudi Arabia,SAU,Asthma,2005,4.43115588
Saudi Arabia,SAU,Asthma,2010,4.358058365
Saudi Arabia,SAU,Asthma,2015,3.747004673
Saudi Arabia,SAU,Asthma,2019,3.408619334
Saudi Arabia,SAU,Autism and Asperger syndrome,2000,0
Saudi Arabia,SAU,Autism and Asperger syndrome,2005,0
Saudi Arabia,SAU,Autism and Asperger syndrome,2010,0
Saudi Arabia,SAU,Autism and Asperger syndrome,2015,0
Saudi Arabia,SAU,Autism and Asperger syndrome,2019,0
Saudi Arabia,SAU,Back and neck pain,2000,0
Saudi Arabia,SAU,Back and neck pain,2005,0
Saudi Arabia,SAU,Back and neck pain,2010,0
Saudi Arabia,SAU,Back and neck pain,2015,0
Saudi Arabia,SAU,Back and neck pain,2019,0
Saudi Arabia,SAU,Benign prostatic hyperplasia,2000,0
Saudi Arabia,SAU,Benign prostatic hyperplasia,2005,0
Saudi Arabia,SAU,Benign prostatic hyperplasia,2010,0
Saudi Arabia,SAU,Benign prostatic hyperplasia,2015,0
Saudi Arabia,SAU,Benign prostatic hyperplasia,2019,0
Saudi Arabia,SAU,Bipolar disorder,2000,0
Saudi Arabia,SAU,Bipolar disorder,2005,0
Saudi Arabia,SAU,Bipolar disorder,2010,0
Saudi Arabia,SAU,Bipolar disorder,2015,0
Saudi Arabia,SAU,Bipolar disorder,2019,0
Saudi Arabia,SAU,Bladder cancer,2000,0.597327694
Saudi Arabia,SAU,Bladder cancer,2005,0.566015466
Saudi Arabia,SAU,Bladder cancer,2010,0.570728402
Saudi Arabia,SAU,Bladder cancer,2015,0.589796166
Saudi Arabia,SAU,Bladder cancer,2019,0.628516065
Saudi Arabia,SAU,Brain and nervous system cancers,2000,1.022471738
Saudi Arabia,SAU,Brain and nervous system cancers,2005,1.127188631
Saudi Arabia,SAU,Brain and nervous system cancers,2010,1.213552451
Saudi Arabia,SAU,Brain and nervous system cancers,2015,1.219153087
Saudi Arabia,SAU,Brain and nervous system cancers,2019,1.249830517
Saudi Arabia,SAU,Breast cancer,2000,2.029261042
Saudi Arabia,SAU,Breast cancer,2005,1.939205804
Saudi Arabia,SAU,Breast cancer,2010,2.153960539
Saudi Arabia,SAU,Breast cancer,2015,2.472302687
Saudi Arabia,SAU,Breast cancer,2019,2.651476639
Saudi Arabia,SAU,"Cardiomyopathy, myocarditis, endocarditis",2000,4.150835324
Saudi Arabia,SAU,"Cardiomyopathy, myocarditis, endocarditis",2005,3.917019169
Saudi Arabia,SAU,"Cardiomyopathy, myocarditis, endocarditis",2010,3.936952139
Saudi Arabia,SAU,"Cardiomyopathy, myocarditis, endocarditis",2015,3.920300504
Saudi Arabia,SAU,"Cardiomyopathy, myocarditis, endocarditis",2019,3.926254238
Saudi Arabia,SAU,Cataracts,2000,0
Saudi Arabia,SAU,Cataracts,2005,0
Saudi Arabia,SAU,Cataracts,2010,0
Saudi Arabia,SAU,Cataracts,2015,0
Saudi Arabia,SAU,Cataracts,2019,0
Saudi Arabia,SAU,Cervix uteri cancer,2000,0.432939967
Saudi Arabia,SAU,Cervix uteri cancer,2005,0.427792796
Saudi Arabia,SAU,Cervix uteri cancer,2010,0.441408316
Saudi Arabia,SAU,Cervix uteri cancer,2015,0.46084774
Saudi Arabia,SAU,Cervix uteri cancer,2019,0.454574627
Saudi Arabia,SAU,Chagas disease,2000,0
Saudi Arabia,SAU,Chagas disease,2005,0
Saudi Arabia,SAU,Chagas disease,2010,0
Saudi Arabia,SAU,Chagas disease,2015,0
Saudi Arabia,SAU,Chagas disease,2019,0
Saudi Arabia,SAU,Childhood behavioural disorders,2000,0
Saudi Arabia,SAU,Childhood behavioural disorders,2005,0
Saudi Arabia,SAU,Childhood behavioural disorders,2010,0
Saudi Arabia,SAU,Childhood behavioural disorders,2015,0
Saudi Arabia,SAU,Childhood behavioural disorders,2019,0
Saudi Arabia,SAU,Chlamydia,2000,0
Saudi Arabia,SAU,Chlamydia,2005,0.000287221
Saudi Arabia,SAU,Chlamydia,2010,0.000259129
Saudi Arabia,SAU,Chlamydia,2015,0.000263062
Saudi Arabia,SAU,Chlamydia,2019,0.000282425
Saudi Arabia,SAU,Chronic obstructive pulmonary disease,2000,10.19034903
Saudi Arabia,SAU,Chronic obstructive pulmonary disease,2005,8.783473093
Saudi Arabia,SAU,Chronic obstructive pulmonary disease,2010,8.528629007
Saudi Arabia,SAU,Chronic obstructive pulmonary disease,2015,8.289256539
Saudi Arabia,SAU,Chronic obstructive pulmonary disease,2019,8.284289909
Saudi Arabia,SAU,Cirrhosis of the liver,2000,16.78670132
Saudi Arabia,SAU,Cirrhosis of the liver,2005,14.65332376
Saudi Arabia,SAU,Cirrhosis of the liver,2010,13.86107709
Saudi Arabia,SAU,Cirrhosis of the liver,2015,14.15698234
Saudi Arabia,SAU,Cirrhosis of the liver,2019,14.38292971
Saudi Arabia,SAU,Collective violence and legal intervention,2000,0.573758425
Saudi Arabia,SAU,Collective violence and legal intervention,2005,0.491817935
Saudi Arabia,SAU,Collective violence and legal intervention,2010,0.092352397
Saudi Arabia,SAU,Collective violence and legal intervention,2015,1.381797998
Saudi Arabia,SAU,Collective violence and legal intervention,2019,0
Saudi Arabia,SAU,Colon and rectum cancers,2000,2.750145689
Saudi Arabia,SAU,Colon and rectum cancers,2005,3.100817062
Saudi Arabia,SAU,Colon and rectum cancers,2010,3.688044112
Saudi Arabia,SAU,Colon and rectum cancers,2015,4.287525735
Saudi Arabia,SAU,Colon and rectum cancers,2019,4.756327737
Saudi Arabia,SAU,Congenital anomalies,2000,17.64395027
Saudi Arabia,SAU,Congenital anomalies,2005,13.71519112
Saudi Arabia,SAU,Congenital anomalies,2010,11.22830932
Saudi Arabia,SAU,Congenital anomalies,2015,8.188866691
Saudi Arabia,SAU,Congenital anomalies,2019,6.733950235
Saudi Arabia,SAU,Corpus uteri cancer,2000,0.782705422
Saudi Arabia,SAU,Corpus uteri cancer,2005,0.809016666
Saudi Arabia,SAU,Corpus uteri cancer,2010,0.889885709
Saudi Arabia,SAU,Corpus uteri cancer,2015,0.90315229
Saudi Arabia,SAU,Corpus uteri cancer,2019,0.941420678
Saudi Arabia,SAU,Cysticercosis,2000,0
Saudi Arabia,SAU,Cysticercosis,2005,0
Saudi Arabia,SAU,Cysticercosis,2010,0
Saudi Arabia,SAU,Cysticercosis,2015,0
Saudi Arabia,SAU,Cysticercosis,2019,0
Saudi Arabia,SAU,Dengue,2000,0.003218303
Saudi Arabia,SAU,Dengue,2005,0.005540197
Saudi Arabia,SAU,Dengue,2010,0.031940639
Saudi Arabia,SAU,Dengue,2015,0.029031118
Saudi Arabia,SAU,Dengue,2019,0.029561505
Saudi Arabia,SAU,Depressive disorders,2000,0
Saudi Arabia,SAU,Depressive disorders,2005,0
Saudi Arabia,SAU,Depressive disorders,2010,0
Saudi Arabia,SAU,Depressive disorders,2015,0
Saudi Arabia,SAU,Depressive disorders,2019,0
Saudi Arabia,SAU,Diabetes mellitus,2000,13.03153034
Saudi Arabia,SAU,Diabetes mellitus,2005,10.62714988
Saudi Arabia,SAU,Diabetes mellitus,2010,10.23907839
Saudi Arabia,SAU,Diabetes mellitus,2015,10.62434227
Saudi Arabia,SAU,Diabetes mellitus,2019,11.35275608
Saudi Arabia,SAU,Diarrhoeal diseases,2000,4.140152232
Saudi Arabia,SAU,Diarrhoeal diseases,2005,2.555253323
Saudi Arabia,SAU,Diarrhoeal diseases,2010,1.865685929
Saudi Arabia,SAU,Diarrhoeal diseases,2015,1.446157578
Saudi Arabia,SAU,Diarrhoeal diseases,2019,1.334363935
Saudi Arabia,SAU,Diphtheria,2000,0
Saudi Arabia,SAU,Diphtheria,2005,0
Saudi Arabia,SAU,Diphtheria,2010,0
Saudi Arabia,SAU,Diphtheria,2015,0
Saudi Arabia,SAU,Diphtheria,2019,0
Saudi Arabia,SAU,Drowning,2000,2.645616212
Saudi Arabia,SAU,Drowning,2005,2.662128948
Saudi Arabia,SAU,Drowning,2010,3.171253315
Saudi Arabia,SAU,Drowning,2015,2.738483122
Saudi Arabia,SAU,Drowning,2019,2.383110238
Saudi Arabia,SAU,Drug use disorders,2000,0.754084991
Saudi Arabia,SAU,Drug use disorders,2005,0.663114253
Saudi Arabia,SAU,Drug use disorders,2010,0.924381342
Saudi Arabia,SAU,Drug use disorders,2015,1.115961913
Saudi Arabia,SAU,Drug use disorders,2019,1.425525394
Saudi Arabia,SAU,Eating disorders,2000,0
Saudi Arabia,SAU,Eating disorders,2005,0
Saudi Arabia,SAU,Eating disorders,2010,0.004403871
Saudi Arabia,SAU,Eating disorders,2015,0.005680713
Saudi Arabia,SAU,Eating disorders,2019,0.006330855
Saudi Arabia,SAU,Echinococcosis,2000,0.107876731
Saudi Arabia,SAU,Echinococcosis,2005,0.038707043
Saudi Arabia,SAU,Echinococcosis,2010,0.018800376
Saudi Arabia,SAU,Echinococcosis,2015,0.011459478
Saudi Arabia,SAU,Echinococcosis,2019,0.005463701
Saudi Arabia,SAU,Encephalitis,2000,1.186613872
Saudi Arabia,SAU,Encephalitis,2005,0.880205285
Saudi Arabia,SAU,Encephalitis,2010,0.793113323
Saudi Arabia,SAU,Encephalitis,2015,0.713955471
Saudi Arabia,SAU,Encephalitis,2019,0.686537511
Saudi Arabia,SAU,Epilepsy,2000,1.808649748
Saudi Arabia,SAU,Epilepsy,2005,2.106660507
Saudi Arabia,SAU,Epilepsy,2010,2.383955068
Saudi Arabia,SAU,Epilepsy,2015,2.203204443
Saudi Arabia,SAU,Epilepsy,2019,2.031296961
Saudi Arabia,SAU,Exposure to mechanical forces,2000,4.69672587
Saudi Arabia,SAU,Exposure to mechanical forces,2005,4.865141871
Saudi Arabia,SAU,Exposure to mechanical forces,2010,5.432177683
Saudi Arabia,SAU,Exposure to mechanical forces,2015,14.49881171
Saudi Arabia,SAU,Exposure to mechanical forces,2019,4.659577821
Saudi Arabia,SAU,Falls,2000,15.08492692
Saudi Arabia,SAU,Falls,2005,15.25760718
Saudi Arabia,SAU,Falls,2010,16.71755852
Saudi Arabia,SAU,Falls,2015,16.11895635
Saudi Arabia,SAU,Falls,2019,15.58526565
Saudi Arabia,SAU,"Fire, heat and hot substances",2000,2.469481166
Saudi Arabia,SAU,"Fire, heat and hot substances",2005,2.341102037
Saudi Arabia,SAU,"Fire, heat and hot substances",2010,2.739797523
Saudi Arabia,SAU,"Fire, heat and hot substances",2015,2.778502177
Saudi Arabia,SAU,"Fire, heat and hot substances",2019,2.41094576
Saudi Arabia,SAU,Food-bourne trematodes,2000,0
Saudi Arabia,SAU,Food-bourne trematodes,2005,0
Saudi Arabia,SAU,Food-bourne trematodes,2010,0
Saudi Arabia,SAU,Food-bourne trematodes,2015,0
Saudi Arabia,SAU,Food-bourne trematodes,2019,0
Saudi Arabia,SAU,Gallbladder and biliary diseases,2000,1.142452695
Saudi Arabia,SAU,Gallbladder and biliary diseases,2005,1.016141992
Saudi Arabia,SAU,Gallbladder and biliary diseases,2010,0.947385578
Saudi Arabia,SAU,Gallbladder and biliary diseases,2015,0.899293845
Saudi Arabia,SAU,Gallbladder and biliary diseases,2019,0.904139696
Saudi Arabia,SAU,Gallbladder and biliary tract cancer,2000,0.493275838
Saudi Arabia,SAU,Gallbladder and biliary tract cancer,2005,0.519188241
Saudi Arabia,SAU,Gallbladder and biliary tract cancer,2010,0.550114133
Saudi Arabia,SAU,Gallbladder and biliary tract cancer,2015,0.550967609
Saudi Arabia,SAU,Gallbladder and biliary tract cancer,2019,0.571533336
Saudi Arabia,SAU,Gastritis and duodenitis,2000,0.014886962
Saudi Arabia,SAU,Gastritis and duodenitis,2005,0.01871012
Saudi Arabia,SAU,Gastritis and duodenitis,2010,0.023903895
Saudi Arabia,SAU,Gastritis and duodenitis,2015,0.020639558
Saudi Arabia,SAU,Gastritis and duodenitis,2019,0.021440503
Saudi Arabia,SAU,Genital herpes,2000,0
Saudi Arabia,SAU,Genital herpes,2005,0
Saudi Arabia,SAU,Genital herpes,2010,0
Saudi Arabia,SAU,Genital herpes,2015,0
Saudi Arabia,SAU,Genital herpes,2019,0
Saudi Arabia,SAU,Glaucoma,2000,0
Saudi Arabia,SAU,Glaucoma,2005,0
Saudi Arabia,SAU,Glaucoma,2010,0
Saudi Arabia,SAU,Glaucoma,2015,0
Saudi Arabia,SAU,Glaucoma,2019,0
Saudi Arabia,SAU,Gonorrhoea,2000,0.000859884
Saudi Arabia,SAU,Gonorrhoea,2005,0.001341387
Saudi Arabia,SAU,Gonorrhoea,2010,0.00152994
Saudi Arabia,SAU,Gonorrhoea,2015,0.001290148
Saudi Arabia,SAU,Gonorrhoea,2019,0.001058362
Saudi Arabia,SAU,Gout,2000,0
Saudi Arabia,SAU,Gout,2005,0
Saudi Arabia,SAU,Gout,2010,0
Saudi Arabia,SAU,Gout,2015,0
Saudi Arabia,SAU,Gout,2019,0
Saudi Arabia,SAU,Gynecological diseases,2000,0.000145084
Saudi Arabia,SAU,Gynecological diseases,2005,9.05351E-05
Saudi Arabia,SAU,Gynecological diseases,2010,0.000101683
Saudi Arabia,SAU,Gynecological diseases,2015,0.000100427
Saudi Arabia,SAU,Gynecological diseases,2019,0.000103734
Saudi Arabia,SAU,HIV/AIDS,2000,0.1610055
Saudi Arabia,SAU,HIV/AIDS,2005,0.28322978
Saudi Arabia,SAU,HIV/AIDS,2010,0.322521179
Saudi Arabia,SAU,HIV/AIDS,2015,0.61012211
Saudi Arabia,SAU,HIV/AIDS,2019,0.578330182
Saudi Arabia,SAU,Hookworm disease,2000,0
Saudi Arabia,SAU,Hookworm disease,2005,0
Saudi Arabia,SAU,Hookworm disease,2010,0
Saudi Arabia,SAU,Hookworm disease,2015,0
Saudi Arabia,SAU,Hookworm disease,2019,0
Saudi Arabia,SAU,Hypertensive heart disease,2000,2.069211613
Saudi Arabia,SAU,Hypertensive heart disease,2005,2.162549473
Saudi Arabia,SAU,Hypertensive heart disease,2010,2.456001477
Saudi Arabia,SAU,Hypertensive heart disease,2015,2.433095726
Saudi Arabia,SAU,Hypertensive heart disease,2019,2.435153986
Saudi Arabia,SAU,Idiopathic intellectual disability,2000,0
Saudi Arabia,SAU,Idiopathic intellectual disability,2005,0
Saudi Arabia,SAU,Idiopathic intellectual disability,2010,0
Saudi Arabia,SAU,Idiopathic intellectual disability,2015,0
Saudi Arabia,SAU,Idiopathic intellectual disability,2019,0
Saudi Arabia,SAU,Infertility,2000,0
Saudi Arabia,SAU,Infertility,2005,0
Saudi Arabia,SAU,Infertility,2010,0
Saudi Arabia,SAU,Infertility,2015,0
Saudi Arabia,SAU,Infertility,2019,0
Saudi Arabia,SAU,Inflammatory bowel disease,2000,0.078138802
Saudi Arabia,SAU,Inflammatory bowel disease,2005,0.078445325
Saudi Arabia,SAU,Inflammatory bowel disease,2010,0.092386527
Saudi Arabia,SAU,Inflammatory bowel disease,2015,0.096864569
Saudi Arabia,SAU,Inflammatory bowel disease,2019,0.100051476
Saudi Arabia,SAU,Interpersonal violence,2000,1.550307373
Saudi Arabia,SAU,Interpersonal violence,2005,1.77426541
Saudi Arabia,SAU,Interpersonal violence,2010,1.681653878
Saudi Arabia,SAU,Interpersonal violence,2015,1.913005262
Saudi Arabia,SAU,Interpersonal violence,2019,1.883723923
Saudi Arabia,SAU,Iodine deficiency,2000,0
Saudi Arabia,SAU,Iodine deficiency,2005,0
Saudi Arabia,SAU,Iodine deficiency,2010,0
Saudi Arabia,SAU,Iodine deficiency,2015,0
Saudi Arabia,SAU,Iodine deficiency,2019,0
Saudi Arabia,SAU,Iron-deficiency anaemia,2000,0
Saudi Arabia,SAU,Iron-deficiency anaemia,2005,0
Saudi Arabia,SAU,Iron-deficiency anaemia,2010,0
Saudi Arabia,SAU,Iron-deficiency anaemia,2015,0
Saudi Arabia,SAU,Iron-deficiency anaemia,2019,0
Saudi Arabia,SAU,Ischaemic heart disease,2000,94.87784542
Saudi Arabia,SAU,Ischaemic heart disease,2005,105.4705345
Saudi Arabia,SAU,Ischaemic heart disease,2010,113.1749011
Saudi Arabia,SAU,Ischaemic heart disease,2015,113.6707588
Saudi Arabia,SAU,Ischaemic heart disease,2019,113.9171149
Saudi Arabia,SAU,Kidney cancer,2000,0.388860899
Saudi Arabia,SAU,Kidney cancer,2005,0.433569656
Saudi Arabia,SAU,Kidney cancer,2010,0.515957567
Saudi Arabia,SAU,Kidney cancer,2015,0.628144985
Saudi Arabia,SAU,Kidney cancer,2019,0.75005736
Saudi Arabia,SAU,Kidney diseases,2000,21.31129444
Saudi Arabia,SAU,Kidney diseases,2005,23.19849305
Saudi Arabia,SAU,Kidney diseases,2010,26.05725478
Saudi Arabia,SAU,Kidney diseases,2015,26.05903053
Saudi Arabia,SAU,Kidney diseases,2019,26.40885922
Saudi Arabia,SAU,Larynx cancer,2000,0.234790567
Saudi Arabia,SAU,Larynx cancer,2005,0.231839428
Saudi Arabia,SAU,Larynx cancer,2010,0.242274589
Saudi Arabia,SAU,Larynx cancer,2015,0.249015678
Saudi Arabia,SAU,Larynx cancer,2019,0.260799301
Saudi Arabia,SAU,Leishmaniasis,2000,0.023259985
Saudi Arabia,SAU,Leishmaniasis,2005,0.005823244
Saudi Arabia,SAU,Leishmaniasis,2010,0
Saudi Arabia,SAU,Leishmaniasis,2015,0
Saudi Arabia,SAU,Leishmaniasis,2019,0
Saudi Arabia,SAU,Leprosy,2000,0
Saudi Arabia,SAU,Leprosy,2005,0
Saudi Arabia,SAU,Leprosy,2010,0
Saudi Arabia,SAU,Leprosy,2015,0
Saudi Arabia,SAU,Leprosy,2019,0
Saudi Arabia,SAU,Leukaemia,2000,3.271599688
Saudi Arabia,SAU,Leukaemia,2005,2.956209757
Saudi Arabia,SAU,Leukaemia,2010,2.833042243
Saudi Arabia,SAU,Leukaemia,2015,2.669995295
Saudi Arabia,SAU,Leukaemia,2019,2.690308583
Saudi Arabia,SAU,Liver cancer,2000,2.536780284
Saudi Arabia,SAU,Liver cancer,2005,2.292498006
Saudi Arabia,SAU,Liver cancer,2010,2.253844477
Saudi Arabia,SAU,Liver cancer,2015,2.320417284
Saudi Arabia,SAU,Liver cancer,2019,2.468523904
Saudi Arabia,SAU,Lower respiratory infections,2000,21.290395
Saudi Arabia,SAU,Lower respiratory infections,2005,18.81090437
Saudi Arabia,SAU,Lower respiratory infections,2010,20.30731717
Saudi Arabia,SAU,Lower respiratory infections,2015,18.83050143
Saudi Arabia,SAU,Lower respiratory infections,2019,17.89047981
Saudi Arabia,SAU,Lymphatic filariasis,2000,0
Saudi Arabia,SAU,Lymphatic filariasis,2005,0
Saudi Arabia,SAU,Lymphatic filariasis,2010,0
Saudi Arabia,SAU,Lymphatic filariasis,2015,0
Saudi Arabia,SAU,Lymphatic filariasis,2019,0
Saudi Arabia,SAU,"Lymphomas, multiple myeloma",2000,1.713197015
Saudi Arabia,SAU,"Lymphomas, multiple myeloma",2005,1.635345164
Saudi Arabia,SAU,"Lymphomas, multiple myeloma",2010,1.768482501
Saudi Arabia,SAU,"Lymphomas, multiple myeloma",2015,1.917041873
Saudi Arabia,SAU,"Lymphomas, multiple myeloma",2019,2.088736094
Saudi Arabia,SAU,Macular degeneration,2000,0
Saudi Arabia,SAU,Macular degeneration,2005,0
Saudi Arabia,SAU,Macular degeneration,2010,0
Saudi Arabia,SAU,Macular degeneration,2015,0
Saudi Arabia,SAU,Macular degeneration,2019,0
Saudi Arabia,SAU,Malaria,2000,0
Saudi Arabia,SAU,Malaria,2005,0
Saudi Arabia,SAU,Malaria,2010,0
Saudi Arabia,SAU,Malaria,2015,0
Saudi Arabia,SAU,Malaria,2019,0
Saudi Arabia,SAU,Maternal conditions,2000,1.011836609
Saudi Arabia,SAU,Maternal conditions,2005,0.841915845
Saudi Arabia,SAU,Maternal conditions,2010,0.741817623
Saudi Arabia,SAU,Maternal conditions,2015,0.586807041
Saudi Arabia,SAU,Maternal conditions,2019,0.500218612
Saudi Arabia,SAU,Measles,2000,0.114086022
Saudi Arabia,SAU,Measles,2005,0.011488096
Saudi Arabia,SAU,Measles,2010,0.002230267
Saudi Arabia,SAU,Measles,2015,0
Saudi Arabia,SAU,Measles,2019,0
Saudi Arabia,SAU,Melanoma and other skin cancers,2000,0.156138288
Saudi Arabia,SAU,Melanoma and other skin cancers,2005,0.144739863
Saudi Arabia,SAU,Melanoma and other skin cancers,2010,0.141130413
Saudi Arabia,SAU,Melanoma and other skin cancers,2015,0.15600306
Saudi Arabia,SAU,Melanoma and other skin cancers,2019,0.1583539
Saudi Arabia,SAU,Meningitis,2000,1.89125332
Saudi Arabia,SAU,Meningitis,2005,1.134031216
Saudi Arabia,SAU,Meningitis,2010,0.898281974
Saudi Arabia,SAU,Meningitis,2015,0.749889415
Saudi Arabia,SAU,Meningitis,2019,0.663484686
Saudi Arabia,SAU,Mesothelioma,2000,0.052231884
Saudi Arabia,SAU,Mesothelioma,2005,0.06427368
Saudi Arabia,SAU,Mesothelioma,2010,0.087767223
Saudi Arabia,SAU,Mesothelioma,2015,0.089083034
Saudi Arabia,SAU,Mesothelioma,2019,0.088943039
Saudi Arabia,SAU,Migraine,2000,0
Saudi Arabia,SAU,Migraine,2005,0
Saudi Arabia,SAU,Migraine,2010,0
Saudi Arabia,SAU,Migraine,2015,0
Saudi Arabia,SAU,Migraine,2019,0
Saudi Arabia,SAU,Mouth and oropharynx cancers,2000,1.086961983
Saudi Arabia,SAU,Mouth and oropharynx cancers,2005,1.043456231
Saudi Arabia,SAU,Mouth and oropharynx cancers,2010,1.145922078
Saudi Arabia,SAU,Mouth and oropharynx cancers,2015,1.264547538
Saudi Arabia,SAU,Mouth and oropharynx cancers,2019,1.355772324
Saudi Arabia,SAU,Multiple sclerosis,2000,0.0879028
Saudi Arabia,SAU,Multiple sclerosis,2005,0.088695863
Saudi Arabia,SAU,Multiple sclerosis,2010,0.117396246
